SaleID;Date;CarID;CustomerID;DealershipID;SalePrice;LeadSource;CampaignID
SALE-0558;12.11.2023;CAR-016;CUST-2314;DLR-01;83600;Web-Campaign;CMP-07
SALE-0559;01.01.2025;CAR-016;CUST-2226;DLR-05;86240;Web-Campaign;CMP-09
SALE-0560;02.04.2025;CAR-010;CUST-2335;DLR-04;134400;Walk-in;(not set)
SALE-0561;11.06.2024;CAR-011;CUST-1452;DLR-02;83600;Web-Campaign;CMP-02
SALE-0562;02.02.2025;CAR-004;CUST-1336;DLR-04;108100;Web-Organic;(not set)
SALE-0563;30.05.2023;CAR-015;CUST-2457;DLR-02;71610;Web-Campaign;CMP-13
SALE-0564;22.06.2025;CAR-005;CUST-2371;DLR-05;121250;Web-Campaign;CMP-06
SALE-0565;19.02.2024;CAR-008;CUST-1415;DLR-02;68400;Web-Organic;(not set)
SALE-0566;25.02.2025;CAR-005;CUST-2020;DLR-05;115000;Web-Campaign;CMP-07
SALE-0567;14.08.2024;CAR-009;CUST-2243;DLR-03;80750;Web-Organic;(not set)
SALE-0568;17.09.2025;CAR-016;CUST-1656;DLR-02;82720;Web-Organic;(not set)
SALE-0569;22.05.2024;CAR-011;CUST-1657;DLR-01;86240;Web-Campaign;CMP-05
SALE-0570;08.04.2025;CAR-009;CUST-1128;DLR-05;78200;Walk-in;(not set)
SALE-0571;19.02.2023;CAR-001;CUST-1820;DLR-01;53350;Web-Campaign;CMP-06
SALE-0572;14.04.2025;CAR-004;CUST-2452;DLR-02;110400;Web-Campaign;CMP-02
SALE-0573;01.01.2024;CAR-004;CUST-1199;DLR-04;111550;Walk-in;(not set)
SALE-0574;26.03.2023;CAR-015;CUST-1633;DLR-02;71610;Web-Campaign;CMP-14
SALE-0575;31.07.2024;CAR-014;CUST-1233;DLR-03;142500;Web-Campaign;CMP-11
SALE-0576;29.05.2024;CAR-009;CUST-1201;DLR-01;78200;Web-Campaign;CMP-06
SALE-0577;30.11.2023;CAR-002;CUST-2290;DLR-04;60760;Web-Organic;(not set)
SALE-0578;25.07.2023;CAR-009;CUST-1760;DLR-04;78200;Web-Campaign;CMP-08
SALE-0579;18.07.2023;CAR-008;CUST-1787;DLR-01;66240;Web-Campaign;CMP-01
SALE-0580;28.02.2023;CAR-002;CUST-1549;DLR-02;58900;Web-Campaign;CMP-04
SALE-0581;14.08.2025;CAR-013;CUST-1627;DLR-02;78400;Web-Campaign;CMP-13
SALE-0582;02.04.2024;CAR-001;CUST-2200;DLR-02;53900;Walk-in;(not set)
SALE-0583;09.06.2024;CAR-016;CUST-2178;DLR-02;83600;Web-Campaign;CMP-02
SALE-0584;07.05.2025;CAR-005;CUST-1739;DLR-01;118750;Web-Campaign;CMP-06
SALE-0585;26.09.2023;CAR-011;CUST-2402;DLR-03;84480;Walk-in;(not set)
SALE-0586;28.06.2023;CAR-011;CUST-1990;DLR-01;82720;Web-Organic;(not set)
SALE-0587;18.08.2024;CAR-016;CUST-1095;DLR-04;81840;Web-Campaign;CMP-12
SALE-0588;13.05.2024;CAR-014;CUST-1048;DLR-05;144000;Walk-in;(not set)
SALE-0589;19.09.2025;CAR-012;CUST-1140;DLR-03;123500;Web-Campaign;CMP-14
SALE-0590;18.12.2023;CAR-006;CUST-2030;DLR-05;41160;Web-Campaign;CMP-11
SALE-0591;10.03.2024;CAR-006;CUST-1639;DLR-01;38640;Web-Campaign;CMP-03
SALE-0592;21.09.2025;CAR-004;CUST-1019;DLR-01;111550;Web-Campaign;CMP-10
SALE-0593;22.03.2025;CAR-012;CUST-2319;DLR-04;126100;Web-Campaign;CMP-02
SALE-0594;18.12.2024;CAR-013;CUST-1822;DLR-05;75200;Web-Campaign;CMP-12
SALE-0595;07.10.2023;CAR-002;CUST-2165;DLR-02;58900;Web-Campaign;CMP-13
SALE-0596;25.04.2025;CAR-012;CUST-2004;DLR-03;127400;Web-Campaign;CMP-14
SALE-0597;17.08.2024;CAR-016;CUST-1156;DLR-03;81840;Web-Organic;(not set)
SALE-0598;05.10.2024;CAR-013;CUST-2329;DLR-04;73600;Web-Campaign;CMP-01
SALE-0599;15.08.2024;CAR-010;CUST-1526;DLR-03;128800;Web-Campaign;CMP-07
SALE-0600;18.09.2023;CAR-015;CUST-2342;DLR-01;74690;Web-Campaign;CMP-07
SALE-0601;13.08.2025;CAR-016;CUST-2460;DLR-01;80960;Web-Campaign;CMP-13
SALE-0602;03.09.2023;CAR-011;CUST-1531;DLR-03;86240;Referral;(not set)
SALE-0603;02.08.2023;CAR-008;CUST-1856;DLR-05;69840;Web-Campaign;CMP-04
SALE-0604;29.05.2025;CAR-008;CUST-1817;DLR-02;69840;Walk-in;(not set)
SALE-0605;01.06.2024;CAR-007;CUST-2490;DLR-04;62400;Walk-in;(not set)
SALE-0606;13.09.2023;CAR-008;CUST-1263;DLR-03;69840;Web-Organic;(not set)
SALE-0607;29.05.2025;CAR-013;CUST-1925;DLR-05;76800;Web-Campaign;CMP-01
SALE-0608;14.12.2023;CAR-003;CUST-1808;DLR-04;69000;Web-Campaign;CMP-11
SALE-0609;05.01.2025;CAR-003;CUST-2492;DLR-01;69750;Web-Campaign;CMP-04
SALE-0610;26.02.2023;CAR-004;CUST-1673;DLR-02;105800;Web-Campaign;CMP-03
SALE-0611;07.09.2023;CAR-016;CUST-1797;DLR-02;81840;Web-Campaign;CMP-02
SALE-0612;28.02.2025;CAR-004;CUST-1394;DLR-03;111550;Web-Campaign;CMP-13
SALE-0613;30.05.2024;CAR-012;CUST-2191;DLR-02;123500;Web-Organic;(not set)
SALE-0614;01.03.2023;CAR-016;CUST-2015;DLR-05;84480;Walk-in;(not set)
SALE-0615;11.08.2024;CAR-003;CUST-1522;DLR-01;72000;Web-Campaign;CMP-07
SALE-0616;12.07.2025;CAR-013;CUST-1871;DLR-02;78400;Web-Organic;(not set)
SALE-0617;15.12.2023;CAR-009;CUST-2045;DLR-04;80750;Web-Campaign;CMP-13
SALE-0618;05.07.2025;CAR-010;CUST-1766;DLR-05;137200;Web-Campaign;CMP-11
SALE-0619;09.10.2023;CAR-010;CUST-2006;DLR-03;130200;Web-Campaign;CMP-07
SALE-0620;03.04.2023;CAR-005;CUST-2266;DLR-04;117500;Web-Campaign;CMP-02
SALE-0621;14.01.2024;CAR-001;CUST-1388;DLR-02;51150;Web-Organic;(not set)
SALE-0622;11.06.2024;CAR-013;CUST-2239;DLR-03;76000;Web-Campaign;CMP-05
SALE-0623;27.11.2023;CAR-006;CUST-2174;DLR-01;40320;Web-Campaign;CMP-12
SALE-0624;20.02.2025;CAR-014;CUST-1188;DLR-02;145500;Web-Campaign;CMP-05
SALE-0625;13.08.2024;CAR-012;CUST-1338;DLR-03;119600;Web-Campaign;CMP-01
SALE-0626;24.06.2023;CAR-009;CUST-1873;DLR-05;79900;Web-Organic;(not set)
SALE-0627;08.07.2023;CAR-012;CUST-1061;DLR-03;126100;Web-Campaign;CMP-14
SALE-0628;17.03.2024;CAR-012;CUST-1482;DLR-01;123500;Walk-in;(not set)
SALE-0629;27.06.2023;CAR-005;CUST-1134;DLR-04;122500;Web-Organic;(not set)
SALE-0630;19.06.2024;CAR-016;CUST-2016;DLR-02;82720;Referral;(not set)
SALE-0631;26.06.2025;CAR-005;CUST-1900;DLR-02;115000;Web-Organic;(not set)
SALE-0632;16.05.2023;CAR-005;CUST-2288;DLR-05;115000;Web-Campaign;CMP-08
SALE-0633;09.02.2024;CAR-006;CUST-1775;DLR-02;39480;Web-Campaign;CMP-14
SALE-0634;18.09.2025;CAR-008;CUST-1332;DLR-05;66960;Walk-in;(not set)
SALE-0635;11.07.2024;CAR-003;CUST-1363;DLR-04;69750;Web-Organic;(not set)
SALE-0636;25.04.2024;CAR-013;CUST-2143;DLR-02;75200;Web-Organic;(not set)
SALE-0637;19.06.2023;CAR-015;CUST-2290;DLR-01;71610;Walk-in;(not set)
SALE-0638;11.06.2023;CAR-001;CUST-2037;DLR-04;52800;Referral;(not set)
SALE-0639;14.03.2024;CAR-005;CUST-1345;DLR-05;118750;Web-Organic;(not set)
SALE-0640;20.07.2025;CAR-007;CUST-2192;DLR-02;61750;Web-Campaign;CMP-09
SALE-0641;26.09.2025;CAR-007;CUST-2446;DLR-05;63050;Web-Organic;(not set)
SALE-0642;22.02.2025;CAR-003;CUST-1756;DLR-04;72750;Walk-in;(not set)
SALE-0643;15.06.2023;CAR-016;CUST-1814;DLR-03;83600;Web-Campaign;CMP-02
SALE-0644;01.02.2025;CAR-004;CUST-1675;DLR-01;112700;Referral;(not set)
SALE-0645;14.10.2024;CAR-016;CUST-1165;DLR-02;80960;Web-Campaign;CMP-03
SALE-0646;17.03.2023;CAR-003;CUST-2449;DLR-02;69000;Walk-in;(not set)
SALE-0647;03.10.2023;CAR-006;CUST-2001;DLR-02;39060;Web-Campaign;CMP-09
SALE-0648;10.08.2023;CAR-009;CUST-1185;DLR-05;79050;Web-Campaign;CMP-03
SALE-0649;18.02.2024;CAR-011;CUST-1860;DLR-05;85360;Web-Campaign;CMP-12
SALE-0650;07.09.2025;CAR-014;CUST-2175;DLR-01;142500;Web-Campaign;CMP-12
SALE-0651;04.12.2024;CAR-005;CUST-1727;DLR-04;121250;Web-Campaign;CMP-02
SALE-0652;31.03.2025;CAR-014;CUST-1727;DLR-04;139500;Referral;(not set)
SALE-0653;25.01.2025;CAR-013;CUST-1657;DLR-03;75200;Walk-in;(not set)
SALE-0654;05.11.2024;CAR-012;CUST-1916;DLR-04;124800;Web-Organic;(not set)
SALE-0655;10.11.2024;CAR-012;CUST-2014;DLR-02;119600;Walk-in;(not set)
SALE-0656;12.10.2023;CAR-013;CUST-2076;DLR-02;77600;Referral;(not set)
SALE-0657;27.04.2025;CAR-006;CUST-1265;DLR-04;41160;Web-Campaign;CMP-13
SALE-0658;11.07.2024;CAR-005;CUST-2290;DLR-02;121250;Walk-in;(not set)
SALE-0659;31.08.2025;CAR-001;CUST-2045;DLR-02;52250;Web-Organic;(not set)
SALE-0660;23.06.2023;CAR-012;CUST-2310;DLR-04;119600;Web-Campaign;CMP-08
SALE-0661;28.12.2024;CAR-011;CUST-1043;DLR-01;84480;Walk-in;(not set)
SALE-0662;02.09.2024;CAR-008;CUST-2255;DLR-04;70560;Web-Campaign;CMP-14
SALE-0663;19.09.2023;CAR-004;CUST-2422;DLR-04;109250;Walk-in;(not set)
SALE-0664;09.12.2023;CAR-002;CUST-1039;DLR-04;58900;Web-Campaign;CMP-03
SALE-0665;29.06.2024;CAR-007;CUST-1957;DLR-03;63050;Web-Campaign;CMP-07
SALE-0666;08.09.2025;CAR-001;CUST-1607;DLR-05;51150;Web-Campaign;CMP-14
SALE-0667;30.10.2023;CAR-015;CUST-1025;DLR-03;75460;Web-Campaign;CMP-08
SALE-0668;21.05.2025;CAR-012;CUST-1544;DLR-01;126100;Web-Organic;(not set)
SALE-0669;22.03.2023;CAR-015;CUST-1609;DLR-02;72380;Web-Campaign;CMP-10
SALE-0670;16.08.2023;CAR-005;CUST-2369;DLR-02;117500;Web-Campaign;CMP-09
SALE-0671;29.08.2024;CAR-013;CUST-1181;DLR-05;76000;Web-Organic;(not set)
SALE-0672;17.09.2024;CAR-012;CUST-2225;DLR-01;124800;Walk-in;(not set)
SALE-0673;03.07.2024;CAR-007;CUST-1455;DLR-04;60450;Web-Campaign;CMP-04
SALE-0674;02.08.2023;CAR-003;CUST-1854;DLR-01;72750;Web-Campaign;CMP-10
SALE-0675;29.07.2025;CAR-009;CUST-1145;DLR-02;78200;Referral;(not set)
SALE-0676;10.01.2025;CAR-011;CUST-1077;DLR-04;82720;Web-Campaign;CMP-07
SALE-0677;19.12.2023;CAR-008;CUST-1206;DLR-01;68400;Web-Organic;(not set)
SALE-0678;05.02.2025;CAR-011;CUST-2228;DLR-05;86240;Web-Organic;(not set)
SALE-0679;05.10.2024;CAR-011;CUST-1746;DLR-03;80960;Web-Organic;(not set)
SALE-0680;21.11.2024;CAR-014;CUST-1467;DLR-05;144000;Walk-in;(not set)
SALE-0681;29.03.2025;CAR-008;CUST-1572;DLR-01;66960;Walk-in;(not set)
SALE-0682;07.06.2025;CAR-006;CUST-1891;DLR-05;38640;Web-Campaign;CMP-02
SALE-0683;09.12.2024;CAR-003;CUST-2001;DLR-01;69750;Web-Campaign;CMP-04
SALE-0684;29.07.2025;CAR-006;CUST-1195;DLR-02;39480;Referral;(not set)
SALE-0685;02.12.2023;CAR-016;CUST-1614;DLR-05;83600;Web-Campaign;CMP-12
SALE-0686;25.09.2024;CAR-002;CUST-2223;DLR-03;57040;Referral;(not set)
SALE-0687;14.08.2024;CAR-007;CUST-2394;DLR-03;63050;Web-Campaign;CMP-07
SALE-0688;07.09.2023;CAR-005;CUST-2224;DLR-04;115000;Walk-in;(not set)
SALE-0689;28.04.2024;CAR-011;CUST-1156;DLR-01;83600;Walk-in;(not set)
SALE-0690;28.05.2025;CAR-009;CUST-2389;DLR-04;78200;Web-Organic;(not set)
SALE-0691;27.07.2023;CAR-010;CUST-1384;DLR-05;131600;Web-Campaign;CMP-05
SALE-0692;03.07.2025;CAR-014;CUST-2014;DLR-02;142500;Web-Campaign;CMP-06
SALE-0693;03.04.2024;CAR-013;CUST-1068;DLR-01;75200;Walk-in;(not set)
SALE-0694;14.07.2024;CAR-009;CUST-1709;DLR-02;79050;Referral;(not set)
SALE-0695;12.06.2023;CAR-012;CUST-1751;DLR-02;122200;Web-Campaign;CMP-01
SALE-0696;16.07.2024;CAR-009;CUST-2430;DLR-02;80750;Web-Organic;(not set)
SALE-0697;30.06.2023;CAR-011;CUST-1665;DLR-04;82720;Referral;(not set)
SALE-0698;10.01.2025;CAR-007;CUST-1885;DLR-05;60450;Web-Campaign;CMP-14
SALE-0699;18.05.2024;CAR-013;CUST-1723;DLR-05;76800;Walk-in;(not set)
SALE-0700;01.04.2023;CAR-011;CUST-1410;DLR-01;86240;Web-Campaign;CMP-02
SALE-0701;06.02.2025;CAR-010;CUST-1708;DLR-02;137200;Web-Campaign;CMP-01
SALE-0702;26.02.2024;CAR-010;CUST-2055;DLR-05;128800;Web-Campaign;CMP-14
SALE-0703;07.12.2024;CAR-007;CUST-1226;DLR-01;59800;Web-Campaign;CMP-14
SALE-0704;05.03.2025;CAR-014;CUST-1042;DLR-05;142500;Web-Campaign;CMP-12
SALE-0705;03.12.2023;CAR-012;CUST-1056;DLR-01;120900;Web-Campaign;CMP-11
SALE-0706;05.01.2025;CAR-015;CUST-1089;DLR-04;73150;Web-Organic;(not set)
SALE-0707;20.02.2025;CAR-012;CUST-2024;DLR-05;120900;Web-Campaign;CMP-12
SALE-0708;22.04.2025;CAR-005;CUST-1851;DLR-01;116250;Web-Organic;(not set)
SALE-0709;14.05.2023;CAR-014;CUST-1272;DLR-02;139500;Web-Campaign;CMP-02
SALE-0710;18.07.2025;CAR-003;CUST-1574;DLR-01;71250;Web-Campaign;CMP-01
SALE-0711;03.03.2025;CAR-001;CUST-1996;DLR-04;51700;Web-Organic;(not set)
SALE-0712;29.06.2024;CAR-004;CUST-1661;DLR-03;108100;Referral;(not set)
SALE-0713;16.04.2025;CAR-008;CUST-1544;DLR-01;66240;Web-Campaign;CMP-03
SALE-0714;11.10.2024;CAR-002;CUST-1783;DLR-04;58280;Web-Campaign;CMP-14
SALE-0715;20.07.2024;CAR-010;CUST-1024;DLR-01;137200;Walk-in;(not set)
SALE-0716;06.10.2024;CAR-013;CUST-1977;DLR-02;76800;Web-Campaign;CMP-09
SALE-0717;05.04.2023;CAR-012;CUST-1454;DLR-02;120900;Walk-in;(not set)
SALE-0718;14.05.2025;CAR-001;CUST-2402;DLR-05;50600;Walk-in;(not set)
SALE-0719;23.01.2025;CAR-008;CUST-2186;DLR-04;67680;Web-Organic;(not set)
SALE-0720;11.08.2024;CAR-013;CUST-2266;DLR-02;76000;Web-Campaign;CMP-01
SALE-0721;09.06.2025;CAR-010;CUST-1015;DLR-05;135800;Web-Organic;(not set)
SALE-0722;21.06.2023;CAR-004;CUST-1258;DLR-03;110400;Web-Campaign;CMP-06
SALE-0723;13.06.2024;CAR-001;CUST-1445;DLR-05;50600;Web-Campaign;CMP-09
SALE-0724;02.12.2024;CAR-013;CUST-1609;DLR-04;73600;Web-Campaign;CMP-14
SALE-0725;19.07.2023;CAR-009;CUST-1130;DLR-04;81600;Web-Campaign;CMP-07
SALE-0726;27.06.2023;CAR-002;CUST-2109;DLR-01;60760;Web-Organic;(not set)
SALE-0727;26.11.2023;CAR-009;CUST-1115;DLR-01;79900;Web-Campaign;CMP-04
SALE-0728;09.09.2025;CAR-005;CUST-1256;DLR-01;121250;Web-Campaign;CMP-07
SALE-0729;25.03.2025;CAR-010;CUST-1723;DLR-04;128800;Walk-in;(not set)
SALE-0730;22.08.2024;CAR-005;CUST-1240;DLR-03;116250;Web-Organic;(not set)
SALE-0731;27.05.2024;CAR-012;CUST-1725;DLR-03;127400;Web-Campaign;CMP-03
SALE-0732;06.03.2025;CAR-002;CUST-2148;DLR-04;58280;Walk-in;(not set)
SALE-0733;13.03.2025;CAR-011;CUST-2246;DLR-03;83600;Web-Campaign;CMP-14
SALE-0734;27.11.2023;CAR-008;CUST-2428;DLR-01;66240;Web-Campaign;CMP-06
SALE-0735;06.09.2023;CAR-013;CUST-2267;DLR-04;76800;Web-Campaign;CMP-08
SALE-0736;24.05.2024;CAR-003;CUST-1992;DLR-01;71250;Referral;(not set)
SALE-0737;30.10.2023;CAR-015;CUST-1747;DLR-02;73150;Web-Campaign;CMP-07
SALE-0738;05.05.2023;CAR-016;CUST-2066;DLR-03;85360;Web-Organic;(not set)
SALE-0739;14.02.2024;CAR-005;CUST-1520;DLR-02;120000;Walk-in;(not set)
SALE-0740;03.05.2023;CAR-005;CUST-1481;DLR-01;116250;Web-Campaign;CMP-01
SALE-0741;29.06.2025;CAR-003;CUST-1951;DLR-02;71250;Web-Campaign;CMP-06
SALE-0742;03.01.2025;CAR-005;CUST-1203;DLR-02;121250;Web-Campaign;CMP-12
SALE-0743;13.04.2023;CAR-002;CUST-2082;DLR-03;57660;Web-Campaign;CMP-03
SALE-0744;22.06.2025;CAR-006;CUST-1077;DLR-04;40320;Walk-in;(not set)
SALE-0745;29.03.2025;CAR-007;CUST-2448;DLR-03;62400;Web-Organic;(not set)
SALE-0746;04.12.2024;CAR-004;CUST-2093;DLR-02;106950;Web-Organic;(not set)
SALE-0747;04.04.2025;CAR-002;CUST-1221;DLR-05;60760;Referral;(not set)
SALE-0748;29.06.2025;CAR-002;CUST-1029;DLR-05;60760;Web-Campaign;CMP-02
SALE-0749;23.07.2024;CAR-001;CUST-1578;DLR-04;52250;Web-Campaign;CMP-12
SALE-0750;17.08.2024;CAR-008;CUST-1106;DLR-01;70560;Referral;(not set)
SALE-0751;08.04.2025;CAR-007;CUST-1990;DLR-02;63700;Web-Organic;(not set)
SALE-0752;09.10.2024;CAR-004;CUST-2212;DLR-02;112700;Web-Campaign;CMP-14
SALE-0753;01.08.2023;CAR-006;CUST-1007;DLR-05;39480;Web-Campaign;CMP-05
SALE-0754;30.12.2024;CAR-013;CUST-1105;DLR-05;76000;Web-Campaign;CMP-14
SALE-0755;18.09.2023;CAR-014;CUST-1931;DLR-05;147000;Web-Organic;(not set)
SALE-0756;29.09.2025;CAR-014;CUST-1478;DLR-03;145500;Web-Campaign;CMP-08
SALE-0757;01.06.2023;CAR-011;CUST-1016;DLR-04;82720;Walk-in;(not set)
SALE-0758;01.08.2023;CAR-016;CUST-1681;DLR-04;81840;Web-Organic;(not set)
SALE-0759;24.09.2023;CAR-014;CUST-1053;DLR-03;142500;Web-Campaign;CMP-06
SALE-0760;01.04.2025;CAR-001;CUST-1336;DLR-01;52250;Walk-in;(not set)
SALE-0761;10.07.2025;CAR-016;CUST-1019;DLR-03;85360;Web-Campaign;CMP-05
SALE-0762;12.03.2025;CAR-002;CUST-1512;DLR-02;58280;Walk-in;(not set)
SALE-0763;28.03.2023;CAR-013;CUST-1302;DLR-02;76000;Web-Campaign;CMP-07
SALE-0764;06.05.2024;CAR-005;CUST-2446;DLR-03;118750;Walk-in;(not set)
SALE-0765;07.08.2023;CAR-007;CUST-1842;DLR-02;61750;Web-Campaign;CMP-11
SALE-0766;25.04.2023;CAR-006;CUST-2051;DLR-01;38640;Web-Campaign;CMP-08
SALE-0767;08.12.2024;CAR-001;CUST-1554;DLR-03;51700;Web-Organic;(not set)
SALE-0768;26.10.2023;CAR-007;CUST-2238;DLR-03;62400;Web-Campaign;CMP-09
SALE-0769;03.06.2024;CAR-013;CUST-1098;DLR-02;76800;Web-Campaign;CMP-11
SALE-0770;03.09.2025;CAR-009;CUST-1449;DLR-03;79050;Web-Campaign;CMP-13
SALE-0771;03.10.2024;CAR-010;CUST-2082;DLR-04;128800;Referral;(not set)
SALE-0772;04.12.2024;CAR-013;CUST-2406;DLR-03;76800;Walk-in;(not set)
SALE-0773;19.03.2023;CAR-016;CUST-1024;DLR-02;84480;Web-Campaign;CMP-04
SALE-0774;02.12.2024;CAR-015;CUST-1339;DLR-04;72380;Walk-in;(not set)
SALE-0775;01.07.2023;CAR-012;CUST-1517;DLR-04;124800;Web-Campaign;CMP-12
SALE-0776;24.05.2025;CAR-002;CUST-1821;DLR-02;57660;Web-Campaign;CMP-01
SALE-0777;08.06.2024;CAR-012;CUST-1212;DLR-05;124800;Web-Campaign;CMP-01
SALE-0778;27.08.2025;CAR-014;CUST-1127;DLR-04;139500;Walk-in;(not set)
SALE-0779;15.04.2024;CAR-016;CUST-1500;DLR-03;82720;Web-Campaign;CMP-10
SALE-0780;04.05.2023;CAR-013;CUST-1360;DLR-05;76800;Web-Campaign;CMP-07
SALE-0781;18.03.2025;CAR-002;CUST-1780;DLR-02;57660;Web-Organic;(not set)
SALE-0782;31.08.2024;CAR-007;CUST-1694;DLR-05;63050;Referral;(not set)
SALE-0783;11.04.2024;CAR-009;CUST-2247;DLR-01;80750;Web-Campaign;CMP-04
SALE-0784;26.03.2025;CAR-010;CUST-1255;DLR-01;128800;Web-Campaign;CMP-01
SALE-0785;03.01.2024;CAR-007;CUST-2226;DLR-01;59800;Web-Campaign;CMP-06
SALE-0786;08.01.2024;CAR-003;CUST-1414;DLR-05;69750;Web-Campaign;CMP-04
SALE-0787;20.03.2023;CAR-003;CUST-1746;DLR-01;69750;Web-Campaign;CMP-05
SALE-0788;23.07.2023;CAR-013;CUST-2331;DLR-01;78400;Web-Campaign;CMP-08
SALE-0789;14.04.2025;CAR-001;CUST-2063;DLR-05;53900;Web-Campaign;CMP-14
SALE-0790;28.08.2023;CAR-005;CUST-2149;DLR-05;116250;Web-Organic;(not set)
SALE-0791;30.10.2024;CAR-003;CUST-1404;DLR-02;69750;Web-Campaign;CMP-13
SALE-0792;25.03.2025;CAR-015;CUST-1121;DLR-04;72380;Web-Campaign;CMP-10
SALE-0793;12.08.2024;CAR-002;CUST-1072;DLR-03;60760;Web-Organic;(not set)
SALE-0794;10.08.2024;CAR-008;CUST-2336;DLR-02;66240;Web-Campaign;CMP-12
SALE-0795;12.12.2023;CAR-015;CUST-2226;DLR-05;74690;Web-Organic;(not set)
SALE-0796;09.07.2025;CAR-015;CUST-1808;DLR-05;71610;Web-Campaign;CMP-07
SALE-0797;17.04.2025;CAR-004;CUST-1735;DLR-01;106950;Referral;(not set)
SALE-0798;08.12.2023;CAR-004;CUST-1145;DLR-04;108100;Referral;(not set)
SALE-0799;14.07.2023;CAR-012;CUST-2204;DLR-01;122200;Web-Organic;(not set)
SALE-0800;04.05.2024;CAR-007;CUST-1821;DLR-05;62400;Web-Campaign;CMP-09
SALE-0801;06.05.2024;CAR-016;CUST-2331;DLR-05;80960;Walk-in;(not set)
SALE-0802;11.08.2025;CAR-006;CUST-1105;DLR-02;38640;Web-Campaign;CMP-02
SALE-0803;09.06.2024;CAR-001;CUST-1537;DLR-05;53900;Walk-in;(not set)
SALE-0804;19.01.2025;CAR-005;CUST-1391;DLR-05;122500;Web-Campaign;CMP-04
SALE-0805;29.06.2025;CAR-016;CUST-1551;DLR-05;85360;Walk-in;(not set)
SALE-0806;09.03.2025;CAR-009;CUST-2323;DLR-02;78200;Web-Campaign;CMP-04
SALE-0807;16.05.2023;CAR-015;CUST-1498;DLR-05;75460;Web-Campaign;CMP-05
SALE-0808;05.03.2025;CAR-002;CUST-1988;DLR-04;60140;Web-Campaign;CMP-06
SALE-0809;06.04.2025;CAR-003;CUST-1600;DLR-05;69000;Web-Campaign;CMP-12
SALE-0810;15.02.2024;CAR-011;CUST-1591;DLR-03;86240;Walk-in;(not set)
SALE-0811;06.04.2025;CAR-011;CUST-1438;DLR-03;85360;Web-Campaign;CMP-02
SALE-0812;02.06.2024;CAR-016;CUST-2190;DLR-05;83600;Web-Campaign;CMP-07
SALE-0813;12.05.2023;CAR-009;CUST-1832;DLR-03;79900;Walk-in;(not set)
SALE-0814;26.03.2023;CAR-003;CUST-1745;DLR-05;72750;Web-Organic;(not set)
SALE-0815;11.07.2024;CAR-009;CUST-2039;DLR-03;79900;Referral;(not set)
SALE-0816;05.11.2024;CAR-008;CUST-1259;DLR-03;69840;Web-Organic;(not set)
SALE-0817;23.01.2025;CAR-011;CUST-2086;DLR-05;86240;Walk-in;(not set)
SALE-0818;30.05.2023;CAR-015;CUST-2304;DLR-04;73150;Web-Campaign;CMP-13
SALE-0819;01.05.2024;CAR-014;CUST-1781;DLR-04;147000;Web-Campaign;CMP-01
SALE-0820;16.03.2023;CAR-003;CUST-2000;DLR-03;73500;Web-Campaign;CMP-07
SALE-0821;19.01.2024;CAR-004;CUST-2412;DLR-02;111550;Web-Campaign;CMP-04
SALE-0822;25.05.2023;CAR-011;CUST-2091;DLR-01;82720;Walk-in;(not set)
SALE-0823;26.12.2024;CAR-003;CUST-1668;DLR-01;72000;Walk-in;(not set)
SALE-0824;14.08.2025;CAR-016;CUST-2090;DLR-01;86240;Referral;(not set)
SALE-0825;21.03.2023;CAR-003;CUST-1753;DLR-01;72750;Web-Organic;(not set)
SALE-0826;08.07.2024;CAR-015;CUST-2384;DLR-03;75460;Referral;(not set)
SALE-0827;22.05.2023;CAR-014;CUST-1609;DLR-02;139500;Web-Campaign;CMP-11
SALE-0828;15.07.2025;CAR-005;CUST-1724;DLR-04;122500;Referral;(not set)
SALE-0829;29.08.2023;CAR-005;CUST-2286;DLR-05;121250;Web-Campaign;CMP-04
SALE-0830;05.09.2023;CAR-011;CUST-1334;DLR-04;81840;Web-Organic;(not set)
SALE-0831;04.09.2024;CAR-006;CUST-1552;DLR-03;39480;Web-Campaign;CMP-09
SALE-0832;08.07.2024;CAR-016;CUST-1416;DLR-04;82720;Walk-in;(not set)
SALE-0833;07.12.2024;CAR-010;CUST-1897;DLR-01;137200;Web-Campaign;CMP-02
SALE-0834;21.01.2024;CAR-003;CUST-1323;DLR-02;71250;Referral;(not set)
SALE-0835;05.06.2025;CAR-001;CUST-1387;DLR-02;51150;Web-Campaign;CMP-09
SALE-0836;25.07.2023;CAR-004;CUST-2324;DLR-04;105800;Web-Campaign;CMP-14
SALE-0837;20.06.2024;CAR-006;CUST-1648;DLR-04;39060;Web-Campaign;CMP-11
SALE-0838;21.12.2024;CAR-004;CUST-1106;DLR-03;111550;Web-Campaign;CMP-04
SALE-0839;27.04.2025;CAR-004;CUST-2112;DLR-03;111550;Web-Organic;(not set)
SALE-0840;22.04.2023;CAR-010;CUST-2349;DLR-02;137200;Web-Organic;(not set)
SALE-0841;06.06.2024;CAR-015;CUST-1287;DLR-03;75460;Web-Campaign;CMP-08
SALE-0842;13.06.2024;CAR-004;CUST-2435;DLR-02;109250;Web-Campaign;CMP-11
SALE-0843;08.05.2024;CAR-012;CUST-2465;DLR-02;127400;Web-Campaign;CMP-08
